,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_achieved,currently_enrolled,why_not,region,province_x,_merge,subprovince code,province_y,subprovince
20695,4062010204,54,8,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20696,4062010204,55,7,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20697,4062010204,56,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20698,4062010206,53,10,female,1,yes,5.0,no,,rural,4,both,4062,Balochistan,Nasirabad
20699,4062010207,52,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20700,4062010207,53,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20701,4062010207,54,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20702,4062010208,3,10,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20703,4062010208,53,7,female,1,no,,no,13.0,rural,4,both,4062,Balochistan,Nasirabad
20704,4062010208,54,5,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20705,4062010209,53,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20706,4062010209,54,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20707,4062010211,53,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20708,4062010212,53,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20709,4062010212,54,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20710,4062010213,54,10,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20711,4062010213,55,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20712,4062010213,56,7,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20713,4062010213,57,5,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20714,4062010214,54,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20715,4062010214,55,6,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20716,4062010214,56,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20717,4062010215,54,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20718,4062010216,53,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20719,4062010216,54,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20720,4062020101,53,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20721,4062020101,54,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20722,4062020101,55,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20723,4062020101,58,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20724,4062020103,52,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20725,4062020104,3,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20726,4062020104,56,8,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20727,4062020105,56,10,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20728,4062020107,52,8,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20729,4062020107,53,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20730,4062020108,52,5,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20731,4062020108,53,4,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20732,4062020109,3,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20733,4062020109,53,6,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20734,4062020109,54,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20735,4062020110,4,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20736,4062020110,53,8,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20737,4062020110,54,6,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20738,4062020110,56,6,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20739,4062020112,3,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20740,4062020112,53,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20741,4062020112,54,6,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20742,4062020112,55,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20743,4062020113,52,8,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20744,4062020113,53,6,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20745,4062020113,54,4,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20746,4062020114,56,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20747,4062020114,57,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20748,4062020115,53,10,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20749,4062020201,52,9,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20750,4062020201,53,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20751,4062020201,56,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20752,4062020201,57,4,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20753,4062020202,2,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20754,4062020202,52,8,male,1,no,,no,8.0,rural,4,both,4062,Balochistan,Nasirabad
20755,4062020202,53,5,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20756,4062020203,52,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20757,4062020203,53,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20758,4062020203,54,5,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20759,4062020204,52,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20760,4062020204,53,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20761,4062020204,54,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20762,4062020207,52,6,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20763,4062020207,53,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20764,4062020207,58,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20765,4062020208,53,10,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20766,4062020208,54,8,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20767,4062020208,55,5,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20768,4062020209,52,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20769,4062020210,54,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20770,4062020210,55,4,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20771,4062020210,58,4,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20772,4062020211,54,10,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20773,4062020211,55,7,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20774,4062020211,56,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20775,4062020212,52,10,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20776,4062020212,53,6,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20777,4062020212,54,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20778,4062020213,52,6,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20779,4062020213,53,4,female,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20780,4062020214,52,10,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20781,4062020214,53,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20782,4062020214,54,6,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20783,4062020214,55,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20784,4062020215,52,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20785,4062020215,53,5,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20786,4062020216,52,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20787,4062020216,53,5,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20788,4062020301,56,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20789,4062020302,53,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20790,4062020302,54,9,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20791,4062020302,55,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20792,4062020302,56,7,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20793,4062020303,54,10,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20794,4062020303,55,6,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20795,4062020303,56,5,female,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20796,4062020304,52,5,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20797,4062020305,52,8,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20798,4062020305,53,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20799,4062020305,54,5,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20800,4062020306,53,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20801,4062020306,54,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20802,4062020307,56,4,male,1,no,,no,9.0,rural,4,both,4062,Balochistan,Nasirabad
20803,4062020309,53,8,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20804,4062020309,54,7,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20805,4062020310,55,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20806,4062020310,56,7,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20807,4062020311,52,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20808,4062020312,53,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20809,4062020313,52,8,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20810,4062020313,53,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20811,4062020313,54,4,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20812,4062020314,52,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20813,4062020314,53,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20814,4062020314,54,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20815,4062020315,52,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20816,4062020315,55,10,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20817,4062020316,52,4,male,1,no,,no,1.0,rural,4,both,4062,Balochistan,Nasirabad
20818,4062030101,3,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20819,4062030101,52,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20820,4062030101,53,6,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20821,4062030101,54,5,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20822,4062030102,53,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20823,4062030103,57,9,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20824,4062030103,58,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20825,4062030103,61,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20826,4062030103,62,5,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20827,4062030105,52,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20828,4062030105,53,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20829,4062030105,54,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20830,4062030105,55,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20831,4062030105,56,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20832,4062030106,53,8,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20833,4062030107,52,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20834,4062030107,53,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20835,4062030108,52,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20836,4062030108,53,5,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20837,4062030109,55,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20838,4062030109,56,6,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20839,4062030109,57,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20840,4062030110,52,8,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20841,4062030110,53,6,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20842,4062030110,54,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20843,4062030111,53,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20844,4062030111,54,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20845,4062030111,55,6,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20846,4062030111,58,5,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20847,4062030112,52,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20848,4062030112,53,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20849,4062030114,52,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20850,4062030114,53,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20851,4062030114,57,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20852,4062030115,4,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20853,4062030115,53,8,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20854,4062030115,54,6,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20855,4062030116,55,8,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20856,4062030116,56,5,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20857,4062030202,2,10,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20858,4062030202,53,8,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20859,4062030202,54,6,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20860,4062030202,57,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20861,4062030203,52,8,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20862,4062030203,53,6,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20863,4062030204,52,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20864,4062030204,55,8,female,1,no,,no,7.0,rural,4,both,4062,Balochistan,Nasirabad
20865,4062030205,52,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20866,4062030206,2,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20867,4062030206,52,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20868,4062030206,53,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20869,4062030207,52,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20870,4062030208,53,9,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20871,4062030208,54,6,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20872,4062030208,55,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20873,4062030210,2,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20874,4062030210,54,10,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20875,4062030210,55,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20876,4062030210,56,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20877,4062030210,57,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20878,4062030210,59,9,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20879,4062030210,60,8,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20880,4062030210,61,5,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20881,4062030211,52,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20882,4062030211,53,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20883,4062030212,53,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20884,4062030212,54,8,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20885,4062030212,55,7,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20886,4062030212,56,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20887,4062030213,52,9,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20888,4062030213,53,7,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20889,4062030214,56,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20890,4062030216,2,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20891,4062030216,53,9,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20892,4062030216,54,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20893,4062030216,55,5,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20894,4062030216,56,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20895,4062030301,2,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20896,4062030301,53,10,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20897,4062030301,54,8,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20898,4062030301,55,5,female,1,no,,no,6.0,rural,4,both,4062,Balochistan,Nasirabad
20899,4062030301,58,8,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20900,4062030302,2,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20901,4062030302,52,8,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20902,4062030303,2,10,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20903,4062030303,52,8,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20904,4062030303,53,6,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20905,4062030303,54,5,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20906,4062030304,52,8,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20907,4062030304,53,6,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20908,4062030306,53,10,female,1,no,,no,4.0,rural,4,both,4062,Balochistan,Nasirabad
20909,4062030306,54,8,female,1,no,,no,4.0,rural,4,both,4062,Balochistan,Nasirabad
20910,4062030306,56,5,male,1,no,,no,4.0,rural,4,both,4062,Balochistan,Nasirabad
20911,4062030307,53,10,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20912,4062030307,56,10,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20913,4062030307,57,9,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20914,4062030308,53,7,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20915,4062030309,53,8,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20916,4062030309,54,6,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20917,4062030309,55,5,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20918,4062030310,52,8,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20919,4062030310,53,7,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20920,4062030310,54,5,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20921,4062030310,55,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20922,4062030312,54,6,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20923,4062030312,55,5,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20924,4062030313,3,10,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20925,4062030313,53,8,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20926,4062030313,56,6,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20927,4062030313,57,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20928,4062030313,60,5,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20929,4062030314,3,10,male,1,no,,no,12.0,rural,4,both,4062,Balochistan,Nasirabad
20930,4062030315,55,7,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20931,4062030315,56,5,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20932,4062030316,2,10,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20933,4062030316,53,8,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20934,4062030316,54,6,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20935,4062030316,55,5,female,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20936,4062040201,52,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20937,4062040201,53,5,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20938,4062040203,53,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20939,4062040204,52,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20940,4062040206,52,10,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20941,4062040206,53,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20942,4062040207,52,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20943,4062040208,52,8,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20944,4062040208,53,6,male,1,no,,no,9.0,rural,4,both,4062,Balochistan,Nasirabad
20945,4062040208,54,5,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20946,4062040208,58,7,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20947,4062040208,59,5,female,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20948,4062040209,53,9,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20949,4062040209,54,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20950,4062040209,55,4,female,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20951,4062040210,53,7,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20952,4062040210,54,6,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20953,4062040211,52,7,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20954,4062040211,53,6,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20955,4062040211,54,5,male,1,yes,,yes,,rural,4,both,4062,Balochistan,Nasirabad
20956,4062040211,55,4,male,1,no,,no,10.0,rural,4,both,4062,Balochistan,Nasirabad
20957,4062040212,2,10,male,1,no,,no,2.0,rural,4,both,4062,Balochistan,Nasirabad
20958,4062040212,52,7,female,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20959,4062040212,53,6,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
20960,4062040212,54,5,male,1,no,,no,11.0,rural,4,both,4062,Balochistan,Nasirabad
