,hhcode,age,idc,sex,marital_status,ever_admitted,currently_enrolled,region,subprovince code,province,subprovince,year
331,1012040110,4,55,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
332,1012040112,5,52,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
333,1012040113,14,2,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
334,1012040113,15,52,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
335,1012040113,11,53,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
336,1012040113,7,54,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
337,1012040113,5,55,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
338,1012040115,15,53,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
339,1012040116,13,52,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
340,1012040116,11,53,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
341,1012040116,6,54,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
342,1012040201,10,2,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
343,1012040201,9,52,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
344,1012040201,7,53,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
345,1012040201,4,54,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
346,1012040202,5,53,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
347,1012040203,12,2,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
348,1012040203,10,52,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
349,1012040203,6,53,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
350,1012040203,12,56,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
351,1012040203,4,57,male,1,no,no,rural,1012,Punjab,Attock ,2011
352,1012040203,6,59,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
353,1012040204,14,53,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
354,1012040205,15,3,male,1,yes,no,rural,1012,Punjab,Attock ,2011
355,1012040205,12,52,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
356,1012040206,12,2,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
357,1012040208,14,2,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
358,1012040208,12,52,female,1,no,no,rural,1012,Punjab,Attock ,2011
359,1012040208,4,53,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
360,1012040209,13,1,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
361,1012040209,9,52,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
362,1012040209,5,53,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
363,1012040210,12,3,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
364,1012040210,10,4,male,1,yes,yes,rural,1012,Punjab,Attock ,2011
365,1012040210,14,52,female,1,yes,no,rural,1012,Punjab,Attock ,2011
366,1012040211,7,52,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
367,1012040211,4,53,male,1,no,no,rural,1012,Punjab,Attock ,2011
368,1012040212,13,52,female,1,yes,yes,rural,1012,Punjab,Attock ,2011
369,1012040212,9,53,male,1,no,no,rural,1012,Punjab,Attock ,2011
370,1012040216,15,52,female,1,yes,no,rural,1012,Punjab,Attock ,2011
371,1021010101,5,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
372,1021010101,4,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
373,1021010103,11,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
374,1021010103,14,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
375,1021010103,13,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
376,1021010105,8,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
377,1021010105,6,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
378,1021010105,4,54,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
379,1021010108,13,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
380,1021010108,10,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
381,1021010108,6,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
382,1021010110,15,2,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
383,1021010110,14,3,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
384,1021010110,13,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
385,1021010110,11,5,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
386,1021010110,9,52,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
387,1021010110,7,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
388,1021010111,15,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
389,1021010111,12,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
390,1021010111,10,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
391,1021010111,8,56,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
392,1021010111,7,57,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
393,1021010111,6,58,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
394,1021010111,5,59,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
395,1021010111,5,60,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
396,1021010112,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
397,1021010112,13,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
398,1021010112,6,55,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
399,1021010201,15,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
400,1021010202,6,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
401,1021010202,4,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
402,1021010203,8,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
403,1021010203,4,53,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
404,1021010204,13,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
405,1021010204,15,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
406,1021010204,15,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
407,1021010204,11,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
408,1021010204,10,56,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
409,1021010204,7,57,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
410,1021010205,15,54,female,1,yes,no,urban,1021,Punjab,Sargodha ,2011
411,1021010205,13,55,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
412,1021010207,15,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
413,1021010207,13,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
414,1021010208,12,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
415,1021010208,10,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
416,1021010208,6,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
417,1021010209,13,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
418,1021010209,9,56,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
419,1021010209,8,57,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
420,1021010209,4,58,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
421,1021010210,10,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
422,1021010210,12,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
423,1021010211,6,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
424,1021010212,12,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
425,1021010212,5,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
426,1021010212,4,54,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
427,1021010301,15,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
428,1021010301,11,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
429,1021010301,8,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
430,1021010301,5,56,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
431,1021010303,14,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
432,1021010305,9,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
433,1021010305,7,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
434,1021010305,5,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
435,1021010306,10,2,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
436,1021010306,9,54,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
437,1021010306,6,55,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
438,1021010306,4,56,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
439,1021010307,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
440,1021010307,7,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
441,1021010307,5,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
442,1021010307,4,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
443,1021010308,5,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
444,1021010309,4,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
445,1021010310,10,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
446,1021010310,8,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
447,1021010310,7,55,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
448,1021010311,8,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
449,1021010311,6,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
450,1021010311,4,54,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
451,1021010312,10,3,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
452,1021010312,13,52,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
453,1021010312,11,53,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
454,1021010312,9,54,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
455,1021010312,8,55,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
456,1021010312,6,56,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
457,1021020101,11,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
458,1021020103,15,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
459,1021020105,13,1,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
460,1021020105,15,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
461,1021020105,9,56,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
462,1021020106,14,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
463,1021020106,12,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
464,1021020106,14,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
465,1021020106,11,5,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
466,1021020106,10,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
467,1021020106,9,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
468,1021020106,15,55,female,1,yes,no,urban,1021,Punjab,Sargodha ,2011
469,1021020106,9,56,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
470,1021020108,15,2,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
471,1021020108,14,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
472,1021020110,15,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
473,1021020110,13,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
474,1021020110,11,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
475,1021020110,8,56,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
476,1021020110,8,57,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
477,1021020110,6,58,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
478,1021020110,4,59,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
479,1021020112,10,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
480,1021020112,13,53,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
481,1021020112,12,54,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
482,1021020112,11,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
483,1021020201,12,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
484,1021020201,7,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
485,1021020201,5,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
486,1021020202,10,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
487,1021020202,7,53,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
488,1021020205,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
489,1021020205,10,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
490,1021020206,14,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
491,1021020208,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
492,1021020208,14,52,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
493,1021020208,13,53,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
494,1021020209,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
495,1021020209,10,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
496,1021020209,9,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
497,1021020209,6,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
498,1021020210,15,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
499,1021020210,12,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
500,1021020210,10,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
501,1021020211,4,52,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
502,1021020212,15,2,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
503,1021020301,6,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
504,1021020308,13,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
505,1021020308,9,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
506,1021020308,7,53,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
507,1021020309,14,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
508,1021020309,15,56,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
509,1021020310,6,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
510,1021020311,4,53,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
511,1021020312,14,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
512,1021030101,12,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
513,1021030101,9,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
514,1021030101,6,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
515,1021030102,11,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
516,1021030102,12,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
517,1021030103,15,2,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
518,1021030104,15,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
519,1021030104,7,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
520,1021030104,5,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
521,1021030104,4,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
522,1021030104,9,59,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
523,1021030104,7,60,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
524,1021030105,15,3,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
525,1021030105,14,4,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
526,1021030106,14,7,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
527,1021030106,13,8,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
528,1021030106,9,57,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
529,1021030107,8,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
530,1021030108,11,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
531,1021030109,10,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
532,1021030109,8,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
533,1021030109,6,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
534,1021030109,4,55,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
535,1021030110,14,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
536,1021030112,9,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
537,1021030112,7,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
538,1021030112,10,57,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
539,1021030112,7,58,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
540,1021030112,4,59,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
541,1021030201,12,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
542,1021030201,8,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
543,1021030202,15,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
544,1021030202,13,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
545,1021030202,6,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
546,1021030204,11,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
547,1021030204,8,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
548,1021030207,7,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
549,1021030207,5,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
550,1021030209,7,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
551,1021030209,5,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
552,1021030210,15,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
553,1021030212,7,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
554,1021030212,5,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
555,1021030302,11,3,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
556,1021030303,14,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
557,1021030303,11,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
558,1021030304,15,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
559,1021030306,13,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
560,1021030307,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
561,1021030307,10,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
562,1021030307,15,53,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
563,1021030307,8,54,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
564,1021030307,5,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
565,1021030309,6,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
566,1021030312,14,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
567,1021030312,13,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
568,1021030312,7,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
569,1021030312,5,55,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
570,1021040101,7,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
571,1021040103,9,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
572,1021040104,13,2,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
573,1021040105,14,2,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
574,1021040105,4,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
575,1021040106,14,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
576,1021040108,10,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
577,1021040108,5,52,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
578,1021040110,12,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
579,1021040110,9,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
580,1021040110,7,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
581,1021040110,5,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
582,1021040111,8,55,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
583,1021040112,13,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
584,1021040112,10,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
585,1021040112,9,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
586,1021040112,8,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
587,1021040112,7,55,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
588,1021040203,6,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
589,1021040204,10,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
590,1021040204,8,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
591,1021040204,4,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
592,1021040205,9,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
593,1021040205,8,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
594,1021040205,4,54,female,1,no,no,urban,1021,Punjab,Sargodha ,2011
595,1021040206,15,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
596,1021040206,4,53,male,1,no,no,urban,1021,Punjab,Sargodha ,2011
597,1021040208,9,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
598,1021040209,15,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
599,1021040209,13,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
600,1021040209,11,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
601,1021040209,8,55,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
602,1021040209,7,56,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
603,1021040210,10,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
604,1021040210,8,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
605,1021040210,6,53,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
606,1021040210,4,54,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
607,1021040211,10,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
608,1021040301,12,4,male,1,yes,no,urban,1021,Punjab,Sargodha ,2011
609,1021040301,4,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
610,1021040301,10,59,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
611,1021040301,5,60,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
612,1021040302,13,4,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
613,1021040302,9,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
614,1021040303,13,52,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
615,1021040304,12,3,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
616,1021040306,13,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
617,1021040306,8,53,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
618,1021040306,5,54,female,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
619,1021040307,9,52,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
620,1021040309,10,2,male,1,yes,yes,urban,1021,Punjab,Sargodha ,2011
621,1021040309,13,52,female,1,yes,no,urban,1021,Punjab,Sargodha ,2011
622,1022010101,12,2,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
623,1022010101,8,54,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
624,1022010102,11,2,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
625,1022010102,8,52,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
626,1022010102,6,53,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
627,1022010103,15,2,male,1,yes,no,rural,1022,Punjab,Rawalpindi ,2011
628,1022010103,13,3,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
629,1022010103,10,4,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
630,1022010103,8,53,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
631,1022010103,6,54,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
632,1022010106,10,52,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
633,1022010108,11,3,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
634,1022010108,13,52,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
635,1022010109,11,2,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
636,1022010110,10,1,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
637,1022010110,9,52,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
638,1022010110,4,53,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
639,1022010111,13,4,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
640,1022010111,7,53,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
641,1022010112,14,52,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
642,1022010112,9,53,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
643,1022010114,13,2,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
644,1022010114,12,52,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
645,1022020102,15,2,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
646,1022020102,14,3,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
647,1022020102,6,53,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
648,1022020102,4,54,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
649,1022020103,15,3,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
650,1022020103,8,53,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
651,1022020103,5,54,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
652,1022020104,10,2,male,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
653,1022020104,14,52,female,1,yes,yes,rural,1022,Punjab,Rawalpindi ,2011
