id,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_acheived,currently_enrrolled,why_not,region,province_x,subprovince code,province_y,subprovince,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,_merge
13195,1342020211.0,53,11,female,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13196,1342020211.0,54,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13197,1342020211.0,55,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13198,1342020211.0,56,5,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13199,1342020212.0,53,13,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13200,1342020213.0,3,15,male,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13201,1342020213.0,4,13,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13202,1342020213.0,52,11,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13203,1342020213.0,53,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13204,1342020213.0,54,6,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13205,1342020216.0,52,10,female,unmarried/never married,no,,no,17.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13206,1342020216.0,53,7,female,unmarried/never married,no,,no,17.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13207,1342020216.0,54,4,male,unmarried/never married,no,,no,17.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13208,1342030101.0,52,12,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13209,1342030101.0,53,8,female,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13210,1342030101.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13211,1342030101.0,55,5,female,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13212,1342030102.0,52,5,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13213,1342030103.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13214,1342030103.0,53,12,female,unmarried/never married,yes,2.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13215,1342030103.0,54,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13216,1342030104.0,3,12,male,unmarried/never married,yes,0.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13217,1342030104.0,53,9,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13218,1342030104.0,54,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13219,1342030105.0,3,12,male,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13220,1342030105.0,52,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13221,1342030105.0,53,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13222,1342030105.0,54,4,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13223,1342030106.0,52,10,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13224,1342030107.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13225,1342030107.0,3,12,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13226,1342030107.0,52,8,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13227,1342030107.0,53,5,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13228,1342030108.0,1,15,male,unmarried/never married,yes,7.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13229,1342030108.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13230,1342030108.0,55,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13231,1342030108.0,56,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13232,1342030109.0,52,9,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13233,1342030109.0,53,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13234,1342030109.0,54,4,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13235,1342030110.0,54,15,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13236,1342030110.0,55,14,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13237,1342030112.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13238,1342030112.0,52,8,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13239,1342030114.0,52,13,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13240,1342030114.0,53,11,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13241,1342030114.0,54,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13242,1342030114.0,55,5,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13243,1342030115.0,52,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13244,1342030202.0,53,14,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13245,1342030202.0,54,12,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13246,1342030202.0,55,8,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13247,1342030202.0,56,6,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13248,1342030202.0,57,4,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13249,1342030203.0,3,14,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13250,1342030203.0,4,12,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13251,1342030203.0,54,6,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13252,1342030204.0,2,10,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13253,1342030204.0,52,9,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13254,1342030205.0,54,13,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13255,1342030206.0,52,6,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13256,1342030206.0,53,4,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13257,1342030207.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13258,1342030207.0,53,10,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13259,1342030207.0,54,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13260,1342030210.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13261,1342030210.0,53,4,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13262,1342030210.0,56,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13263,1342030211.0,52,10,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13264,1342030211.0,53,8,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13265,1342030211.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13266,1342030211.0,55,5,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13267,1342030213.0,2,15,male,unmarried/never married,yes,8.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13268,1342030214.0,2,10,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13269,1342030214.0,52,12,female,unmarried/never married,yes,1.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13270,1342030214.0,53,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13271,1342030215.0,53,11,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13272,1342030215.0,54,10,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13273,1342030215.0,55,8,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13274,1342030216.0,52,13,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13275,1342030216.0,53,9,male,unmarried/never married,yes,0.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13276,1342030216.0,54,8,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13277,1342030216.0,55,6,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13278,1342040101.0,4,15,male,unmarried/never married,yes,2.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13279,1342040102.0,52,5,male,unmarried/never married,no,,no,17.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13280,1342040102.0,53,4,male,unmarried/never married,no,,no,17.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13281,1342040103.0,1,11,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13282,1342040103.0,52,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13283,1342040103.0,53,9,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13284,1342040104.0,52,14,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13285,1342040104.0,53,8,female,unmarried/never married,yes,2.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13286,1342040104.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13287,1342040105.0,52,15,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13288,1342040106.0,4,14,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13289,1342040106.0,52,12,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13290,1342040107.0,52,10,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13291,1342040107.0,53,8,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13292,1342040107.0,54,5,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13293,1342040108.0,53,9,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13294,1342040112.0,53,8,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13295,1342040112.0,54,4,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13296,1342040113.0,1,13,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13297,1342040113.0,52,11,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13298,1342040113.0,53,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13299,1342040113.0,54,8,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13300,1342040113.0,55,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13301,1342040113.0,56,4,female,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13302,1342040114.0,52,11,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13303,1342040114.0,53,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13304,1342040115.0,52,4,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13305,1342040116.0,53,13,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13306,1342040202.0,3,15,male,unmarried/never married,no,,no,2.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13307,1342040202.0,4,14,male,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13308,1342040202.0,5,13,male,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13309,1342040202.0,6,11,male,unmarried/never married,yes,2.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13310,1342040202.0,53,9,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13311,1342040202.0,54,7,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13312,1342040203.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13313,1342040203.0,53,4,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13314,1342040204.0,4,15,male,unmarried/never married,yes,1.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13315,1342040204.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13316,1342040204.0,53,6,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13317,1342040204.0,54,4,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13318,1342040206.0,52,15,female,unmarried/never married,yes,6.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13319,1342040206.0,53,4,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13320,1342040207.0,2,10,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13321,1342040207.0,52,9,female,unmarried/never married,yes,0.0,no,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13322,1342040207.0,53,8,male,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13323,1342040207.0,54,7,female,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13324,1342040207.0,55,5,female,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13325,1342040208.0,52,6,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13326,1342040209.0,2,13,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13327,1342040209.0,52,15,female,unmarried/never married,no,,no,4.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13328,1342040209.0,53,11,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13329,1342040209.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13330,1342040209.0,55,6,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13331,1342040210.0,52,5,male,unmarried/never married,no,,no,11.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13332,1342040210.0,53,4,male,unmarried/never married,no,,no,10.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13333,1342040211.0,52,14,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13334,1342040211.0,53,10,female,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13335,1342040211.0,54,8,male,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13336,1342040211.0,55,5,male,unmarried/never married,no,,no,1.0,rural,1,1342,Punjab,Bahawalnager,,,,,both
13337,1342040213.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13338,1342040213.0,53,5,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13339,1342040216.0,2,13,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13340,1342040216.0,52,10,female,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13341,1342040216.0,53,9,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13342,1342040216.0,54,5,male,unmarried/never married,yes,,yes,,rural,1,1342,Punjab,Bahawalnager,,,,,both
13343,1352010101.0,52,13,female,unmarried/never married,no,,no,6.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13344,1352010104.0,2,11,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13345,1352010105.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13346,1352010105.0,52,12,female,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13347,1352010106.0,4,14,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13348,1352010108.0,52,10,female,unmarried/never married,no,,no,17.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13349,1352010108.0,53,8,female,unmarried/never married,no,,no,2.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13350,1352010108.0,54,7,female,unmarried/never married,no,,no,2.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13351,1352010108.0,55,6,female,unmarried/never married,no,,no,3.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13352,1352010109.0,2,13,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13353,1352010109.0,3,11,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13354,1352010109.0,53,14,female,unmarried/never married,no,,no,6.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13355,1352010109.0,54,9,female,unmarried/never married,no,,no,6.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13356,1352010109.0,55,4,female,unmarried/never married,no,,no,6.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13357,1352010110.0,2,11,male,unmarried/never married,yes,0.0,no,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13358,1352010110.0,53,15,female,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13359,1352010110.0,54,14,female,unmarried/never married,yes,0.0,no,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13360,1352010110.0,55,6,female,unmarried/never married,yes,0.0,no,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13361,1352010110.0,56,5,male,unmarried/never married,yes,0.0,no,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13362,1352010112.0,4,13,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13363,1352010112.0,5,11,male,unmarried/never married,no,,no,4.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13364,1352010112.0,53,10,female,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13365,1352010113.0,4,12,male,unmarried/never married,no,,no,5.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13366,1352010113.0,52,11,female,unmarried/never married,no,,no,4.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13367,1352010113.0,53,9,female,unmarried/never married,no,,no,4.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13368,1352010113.0,54,7,male,unmarried/never married,no,,no,10.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13369,1352010113.0,56,8,female,unmarried/never married,no,,no,10.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13370,1352010113.0,57,5,female,unmarried/never married,no,,no,10.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13371,1352010114.0,52,9,female,unmarried/never married,no,,no,6.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13372,1352010114.0,53,7,female,unmarried/never married,no,,no,6.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13373,1352010115.0,3,13,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13374,1352010115.0,52,11,female,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13375,1352010115.0,53,9,female,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13376,1352010115.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13377,1352010116.0,3,13,male,unmarried/never married,no,,no,5.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13378,1352010116.0,52,10,female,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13379,1352010116.0,53,8,male,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13380,1352010116.0,54,6,female,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13381,1352010116.0,55,5,female,unmarried/never married,no,,no,1.0,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13382,1352010203.0,53,14,female,unmarried/never married,yes,2.0,no,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13383,1352010203.0,54,12,female,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
13384,1352010203.0,55,11,female,unmarried/never married,yes,,yes,,rural,1,1352,Punjab,Rahim Yar Khan,,,,,both
