id,hhcode,idc,age,marital_status,sex,ever_admitted,currently_enrolled,region,province,subprovince code,province,year
351,1012001716.0,10,6,1,male,yes,yes,rural,punjab,1012,punjab,2004
352,1012002104.0,8,14,1,female,yes,yes,rural,punjab,1012,punjab,2004
353,1012002104.0,9,11,1,female,yes,yes,rural,punjab,1012,punjab,2004
354,1012002104.0,10,5,1,male,yes,yes,rural,punjab,1012,punjab,2004
355,1012002105.0,3,12,1,male,yes,yes,rural,punjab,1012,punjab,2004
356,1012002105.0,4,11,1,female,yes,yes,rural,punjab,1012,punjab,2004
357,1012002105.0,5,9,1,male,yes,yes,rural,punjab,1012,punjab,2004
358,1012002105.0,6,7,1,male,yes,yes,rural,punjab,1012,punjab,2004
359,1012002105.0,7,5,1,female,yes,yes,rural,punjab,1012,punjab,2004
360,1012002107.0,5,15,1,female,yes,yes,rural,punjab,1012,punjab,2004
361,1012002107.0,7,11,1,female,yes,yes,rural,punjab,1012,punjab,2004
362,1012002109.0,3,10,1,male,yes,yes,rural,punjab,1012,punjab,2004
363,1012002109.0,4,7,1,male,yes,yes,rural,punjab,1012,punjab,2004
364,1012002109.0,5,5,1,male,yes,yes,rural,punjab,1012,punjab,2004
365,1012002110.0,6,15,1,female,yes,yes,rural,punjab,1012,punjab,2004
366,1012002110.0,7,12,1,male,yes,yes,rural,punjab,1012,punjab,2004
367,1012002110.0,8,11,1,female,yes,yes,rural,punjab,1012,punjab,2004
368,1012002110.0,9,7,1,female,yes,yes,rural,punjab,1012,punjab,2004
369,1012002111.0,5,7,1,male,yes,yes,rural,punjab,1012,punjab,2004
370,1012002113.0,4,13,1,male,yes,yes,rural,punjab,1012,punjab,2004
371,1012002113.0,5,11,1,male,yes,yes,rural,punjab,1012,punjab,2004
372,1012002113.0,7,14,1,female,yes,no,rural,punjab,1012,punjab,2004
373,1012002114.0,3,11,1,female,yes,yes,rural,punjab,1012,punjab,2004
374,1012002114.0,4,6,1,female,yes,yes,rural,punjab,1012,punjab,2004
375,1012002115.0,4,15,1,female,no,,rural,punjab,1012,punjab,2004
376,1012002115.0,5,13,1,female,yes,yes,rural,punjab,1012,punjab,2004
377,1012002115.0,6,8,1,male,yes,yes,rural,punjab,1012,punjab,2004
378,1012002115.0,7,6,1,male,yes,yes,rural,punjab,1012,punjab,2004
379,1012002116.0,4,15,1,male,yes,no,rural,punjab,1012,punjab,2004
380,1012002116.0,5,12,1,male,yes,yes,rural,punjab,1012,punjab,2004
381,1012002116.0,6,10,1,male,yes,yes,rural,punjab,1012,punjab,2004
382,1012002116.0,7,8,1,female,yes,yes,rural,punjab,1012,punjab,2004
383,1012002116.0,8,5,1,male,yes,yes,rural,punjab,1012,punjab,2004
384,1021000103.0,4,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
385,1021000104.0,6,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
386,1021000106.0,7,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
387,1021000107.0,6,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
388,1021000109.0,7,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
389,1021000111.0,2,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
390,1021000111.0,3,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
391,1021000111.0,4,5,1,female,no,,urban,punjab,1021,punjab,2004
392,1021000112.0,3,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
393,1021000112.0,4,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
394,1021000112.0,5,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
395,1021000401.0,6,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
396,1021000401.0,10,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
397,1021000401.0,11,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
398,1021000402.0,4,15,1,female,no,,urban,punjab,1021,punjab,2004
399,1021000405.0,5,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
400,1021000405.0,6,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
401,1021000406.0,3,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
402,1021000406.0,4,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
403,1021000406.0,9,14,1,female,yes,no,urban,punjab,1021,punjab,2004
404,1021000407.0,3,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
405,1021000408.0,8,15,1,female,yes,no,urban,punjab,1021,punjab,2004
406,1021000409.0,3,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
407,1021000410.0,3,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
408,1021000410.0,4,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
409,1021000410.0,8,9,1,female,yes,yes,urban,punjab,1021,punjab,2004
410,1021000410.0,9,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
411,1021000410.0,10,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
412,1021000412.0,4,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
413,1021000412.0,5,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
414,1021000412.0,6,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
415,1021001001.0,3,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
416,1021001001.0,4,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
417,1021001001.0,5,9,1,female,yes,yes,urban,punjab,1021,punjab,2004
418,1021001002.0,4,15,1,female,yes,no,urban,punjab,1021,punjab,2004
419,1021001004.0,3,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
420,1021001004.0,4,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
421,1021001004.0,5,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
422,1021001005.0,3,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
423,1021001005.0,4,11,1,female,yes,yes,urban,punjab,1021,punjab,2004
424,1021001005.0,5,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
425,1021001005.0,6,6,1,male,no,,urban,punjab,1021,punjab,2004
426,1021001009.0,7,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
427,1021001009.0,8,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
428,1021001011.0,3,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
429,1021001801.0,3,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
430,1021001801.0,4,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
431,1021001801.0,5,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
432,1021001801.0,6,5,1,male,no,,urban,punjab,1021,punjab,2004
433,1021001802.0,3,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
434,1021001802.0,4,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
435,1021001802.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
436,1021001803.0,4,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
437,1021001803.0,5,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
438,1021001803.0,6,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
439,1021001806.0,3,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
440,1021001806.0,4,11,1,female,yes,yes,urban,punjab,1021,punjab,2004
441,1021001806.0,5,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
442,1021001806.0,6,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
443,1021001807.0,4,13,1,male,no,,urban,punjab,1021,punjab,2004
444,1021001807.0,5,8,1,male,no,,urban,punjab,1021,punjab,2004
445,1021001809.0,6,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
446,1021001809.0,7,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
447,1021001809.0,8,8,1,male,no,,urban,punjab,1021,punjab,2004
448,1021001810.0,3,12,1,male,yes,no,urban,punjab,1021,punjab,2004
449,1021001811.0,6,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
450,1021001811.0,7,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
451,1021001811.0,8,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
452,1021001811.0,16,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
453,1021001811.0,17,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
454,1021001811.0,21,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
455,1021001811.0,22,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
456,1021001811.0,23,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
457,1021001812.0,3,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
458,1021002301.0,5,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
459,1021002302.0,5,15,1,male,no,,urban,punjab,1021,punjab,2004
460,1021002302.0,6,7,1,male,no,,urban,punjab,1021,punjab,2004
461,1021002302.0,7,6,1,male,no,,urban,punjab,1021,punjab,2004
462,1021002302.0,8,5,1,female,no,,urban,punjab,1021,punjab,2004
463,1021002303.0,3,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
464,1021002304.0,5,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
465,1021002304.0,6,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
466,1021002304.0,7,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
467,1021002304.0,8,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
468,1021002305.0,3,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
469,1021002305.0,4,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
470,1021002305.0,5,9,1,male,no,,urban,punjab,1021,punjab,2004
471,1021002305.0,6,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
472,1021002305.0,7,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
473,1021002306.0,3,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
474,1021002306.0,4,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
475,1021002306.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
476,1021002310.0,3,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
477,1021002310.0,4,10,1,female,yes,no,urban,punjab,1021,punjab,2004
478,1021002310.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
479,1021002310.0,6,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
480,1021002312.0,3,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
481,1021002312.0,4,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
482,1021002312.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
483,1021002312.0,6,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
484,1021100201.0,5,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
485,1021100201.0,6,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
486,1021100201.0,7,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
487,1021100202.0,4,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
488,1021100202.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
489,1021100204.0,4,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
490,1021100204.0,5,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
491,1021100204.0,6,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
492,1021100204.0,7,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
493,1021100204.0,8,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
494,1021100206.0,5,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
495,1021100206.0,6,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
496,1021100206.0,7,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
497,1021100206.0,8,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
498,1021100206.0,9,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
499,1021100206.0,10,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
500,1021100207.0,3,11,1,female,no,,urban,punjab,1021,punjab,2004
501,1021100207.0,4,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
502,1021100207.0,5,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
503,1021100209.0,5,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
504,1021100209.0,10,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
505,1021100503.0,3,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
506,1021100504.0,3,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
507,1021100504.0,4,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
508,1021100505.0,7,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
509,1021100505.0,8,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
510,1021100506.0,3,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
511,1021100506.0,4,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
512,1021100508.0,3,9,1,female,yes,yes,urban,punjab,1021,punjab,2004
513,1021100508.0,4,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
514,1021100509.0,8,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
515,1021100510.0,3,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
516,1021100510.0,4,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
517,1021100511.0,7,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
518,1021100512.0,5,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
519,1021100512.0,6,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
520,1021100512.0,7,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
521,1021100702.0,5,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
522,1021100702.0,6,9,1,female,yes,yes,urban,punjab,1021,punjab,2004
523,1021100703.0,4,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
524,1021100703.0,5,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
525,1021100705.0,6,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
526,1021100705.0,7,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
527,1021100705.0,8,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
528,1021100705.0,9,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
529,1021100705.0,10,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
530,1021100707.0,5,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
531,1021100707.0,6,11,1,female,yes,yes,urban,punjab,1021,punjab,2004
532,1021100707.0,7,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
533,1021100707.0,8,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
534,1021100708.0,6,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
535,1021100708.0,7,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
536,1021100711.0,4,15,1,female,no,,urban,punjab,1021,punjab,2004
537,1021100711.0,5,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
538,1021100712.0,5,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
539,1021200202.0,3,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
540,1021200202.0,7,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
541,1021200202.0,8,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
542,1021200202.0,9,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
543,1021200205.0,6,11,1,female,yes,yes,urban,punjab,1021,punjab,2004
544,1021200205.0,7,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
545,1021200206.0,5,9,1,female,no,,urban,punjab,1021,punjab,2004
546,1021200206.0,6,7,1,male,no,,urban,punjab,1021,punjab,2004
547,1021200211.0,7,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
548,1021200211.0,8,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
549,1021200211.0,9,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
550,1021200211.0,10,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
551,1021200211.0,11,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
552,1021200212.0,5,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
553,1021200801.0,4,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
554,1021200801.0,5,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
555,1021200801.0,6,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
556,1021200802.0,4,14,1,male,yes,no,urban,punjab,1021,punjab,2004
557,1021200804.0,3,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
558,1021200804.0,9,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
559,1021200805.0,3,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
560,1021200806.0,7,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
561,1021200806.0,8,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
562,1021200807.0,3,5,1,female,yes,yes,urban,punjab,1021,punjab,2004
563,1021200807.0,9,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
564,1021200807.0,10,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
565,1021200809.0,3,14,1,male,no,,urban,punjab,1021,punjab,2004
566,1021200809.0,4,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
567,1021200809.0,5,9,1,male,no,,urban,punjab,1021,punjab,2004
568,1021200809.0,6,7,1,female,no,,urban,punjab,1021,punjab,2004
569,1021200809.0,7,5,1,male,no,,urban,punjab,1021,punjab,2004
570,1021200812.0,4,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
571,1021200812.0,5,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
572,1021201501.0,3,5,1,male,no,,urban,punjab,1021,punjab,2004
573,1021201502.0,3,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
574,1021201502.0,4,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
575,1021201502.0,5,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
576,1021201502.0,6,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
577,1021201502.0,12,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
578,1021201502.0,13,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
579,1021201502.0,16,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
580,1021201503.0,4,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
581,1021201503.0,5,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
582,1021201504.0,3,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
583,1021201505.0,3,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
584,1021201507.0,3,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
585,1021201507.0,4,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
586,1021201508.0,4,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
587,1021201509.0,4,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
588,1021201509.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
589,1021201801.0,3,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
590,1021201801.0,4,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
591,1021201802.0,3,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
592,1021201804.0,3,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
593,1021201804.0,4,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
594,1021201804.0,5,5,1,male,yes,yes,urban,punjab,1021,punjab,2004
595,1021201806.0,6,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
596,1021201806.0,7,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
597,1021201806.0,8,12,1,male,no,,urban,punjab,1021,punjab,2004
598,1021201806.0,9,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
599,1021201806.0,10,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
600,1021201808.0,3,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
601,1021201808.0,4,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
602,1021201808.0,5,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
603,1021201808.0,6,9,1,female,yes,yes,urban,punjab,1021,punjab,2004
604,1021201808.0,7,6,1,female,yes,yes,urban,punjab,1021,punjab,2004
605,1021201809.0,3,15,1,female,no,,urban,punjab,1021,punjab,2004
606,1021201809.0,4,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
607,1021201809.0,5,11,1,male,no,,urban,punjab,1021,punjab,2004
608,1021201809.0,6,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
609,1021201809.0,7,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
610,1021201809.0,11,5,1,female,no,,urban,punjab,1021,punjab,2004
611,1021201810.0,7,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
612,1021201812.0,3,12,1,female,yes,no,urban,punjab,1021,punjab,2004
613,1021201812.0,4,11,1,male,yes,yes,urban,punjab,1021,punjab,2004
614,1021201812.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
615,1021201812.0,6,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
616,1021201812.0,7,5,1,female,no,,urban,punjab,1021,punjab,2004
617,1021202301.0,7,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
618,1021202302.0,7,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
619,1021202302.0,8,5,1,male,no,,urban,punjab,1021,punjab,2004
620,1021202303.0,4,14,1,male,yes,no,urban,punjab,1021,punjab,2004
621,1021202303.0,5,12,1,female,no,,urban,punjab,1021,punjab,2004
622,1021202303.0,6,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
623,1021202304.0,3,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
624,1021202304.0,4,10,1,female,yes,yes,urban,punjab,1021,punjab,2004
625,1021202304.0,5,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
626,1021202304.0,6,5,1,female,no,,urban,punjab,1021,punjab,2004
627,1021202305.0,3,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
628,1021202305.0,4,11,1,female,yes,yes,urban,punjab,1021,punjab,2004
629,1021202305.0,5,9,1,female,yes,yes,urban,punjab,1021,punjab,2004
630,1021202305.0,6,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
631,1021202306.0,5,13,1,female,yes,no,urban,punjab,1021,punjab,2004
632,1021202306.0,6,12,1,female,yes,no,urban,punjab,1021,punjab,2004
633,1021202306.0,7,10,1,male,yes,yes,urban,punjab,1021,punjab,2004
634,1021202306.0,8,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
635,1021202308.0,3,8,1,male,no,,urban,punjab,1021,punjab,2004
636,1021202308.0,4,6,1,male,no,,urban,punjab,1021,punjab,2004
637,1021202308.0,5,5,1,male,no,,urban,punjab,1021,punjab,2004
638,1021202309.0,3,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
639,1021202309.0,5,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
640,1021202309.0,8,5,1,male,no,,urban,punjab,1021,punjab,2004
641,1021202310.0,5,15,1,female,no,,urban,punjab,1021,punjab,2004
642,1021202310.0,6,13,1,male,no,,urban,punjab,1021,punjab,2004
643,1021202310.0,7,14,1,male,no,,urban,punjab,1021,punjab,2004
644,1021202310.0,8,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
645,1021202310.0,9,9,1,male,yes,yes,urban,punjab,1021,punjab,2004
646,1021202310.0,10,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
647,1021202310.0,13,5,1,female,no,,urban,punjab,1021,punjab,2004
648,1021202311.0,3,13,1,female,yes,yes,urban,punjab,1021,punjab,2004
649,1021202311.0,4,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
650,1021202311.0,5,7,1,male,yes,yes,urban,punjab,1021,punjab,2004
651,1021202312.0,3,13,1,male,no,,urban,punjab,1021,punjab,2004
652,1021202312.0,4,10,1,female,no,,urban,punjab,1021,punjab,2004
653,1021202312.0,5,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
654,1021202312.0,6,6,1,male,yes,yes,urban,punjab,1021,punjab,2004
655,1021202901.0,4,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
656,1021202901.0,5,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
657,1021202901.0,6,8,1,female,yes,yes,urban,punjab,1021,punjab,2004
658,1021202903.0,5,14,1,female,yes,yes,urban,punjab,1021,punjab,2004
659,1021202904.0,5,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
660,1021202904.0,6,13,1,male,yes,yes,urban,punjab,1021,punjab,2004
661,1021202905.0,4,12,1,female,yes,yes,urban,punjab,1021,punjab,2004
662,1021202906.0,5,15,1,male,yes,yes,urban,punjab,1021,punjab,2004
663,1021202907.0,7,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
664,1021202907.0,8,8,1,male,yes,yes,urban,punjab,1021,punjab,2004
665,1021202909.0,3,14,1,male,yes,yes,urban,punjab,1021,punjab,2004
666,1021202909.0,4,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
667,1021202910.0,6,11,1,female,yes,yes,urban,punjab,1021,punjab,2004
668,1021202910.0,7,7,1,female,yes,yes,urban,punjab,1021,punjab,2004
669,1021202911.0,3,15,1,female,yes,yes,urban,punjab,1021,punjab,2004
670,1021202911.0,4,12,1,male,yes,yes,urban,punjab,1021,punjab,2004
